image_path,class_label,attributes,caption,instance_id,Unnamed: 5
DL_Group_4/Sports_Tennis Ball_sports_tennis_ball_0005.JPG,sports_tennis_ball,color:green;material:rubber;condition:new;size:small,a new green rubber sports tennis ball in small size,sports_tennis_ball_0005,
DL_Group_4/Sports_yogamat_sports_yogamat_0001.jpg,sports_yogamat,color:blue;material:rubber;condition:used;size:medium,a used medium blue rubber yoga mat,sports_yogamat_0001,
DL_Group_4/Sports_yogamat_sports_yogamat_0002.jpg,sports_yogamat,color:blue;material:rubber;condition:used;size:medium,a used medium blue rubber yoga mat,sports_yogamat_0002,
DL_Group_4/Sports_yogamat_sports_yogamat_0003.jpg,sports_yogamat,color:blue;material:rubber;condition:used;size:medium,a used medium blue rubber yoga mat,sports_yogamat_0003,
DL_Group_4/Sports_yogamat_sports_yogamat_0004.jpg,sports_yogamat,color:blue;material:rubber;condition:used;size:medium,a used medium blue rubber yoga mat,sports_yogamat_0004,
DL_Group_4/Sports_yogamat_sports_yogamat_0005.jpg,sports_yogamat,color:blue;material:rubber;condition:used;size:medium,a used medium blue rubber yoga mat,sports_yogamat_0005,
DL_Group_4/stationery_compass_stationery_compass_0001.JPG,stationery_compass,color:silver;material:metal;condition:used;size:small,a used small silver metal compass,stationery_compass_0001,
DL_Group_4/stationery_compass_stationery_compass_0002.JPG,stationery_compass,color:silver;material:metal;condition:used;size:small,a used small silver metal compass,stationery_compass_0002,
DL_Group_4/stationery_compass_stationery_compass_0003.JPG,stationery_compass,color:silver;material:metal;condition:used;size:small,a used small silver metal compass,stationery_compass_0003,
DL_Group_4/stationery_compass_stationery_compass_0004.JPG,stationery_compass,color:silver;material:metal;condition:used;size:small,a used small silver metal compass,stationery_compass_0004,
DL_Group_4/stationery_compass_stationery_compass_0005.JPG,stationery_compass,color:silver;material:metal;condition:used;size:small,a used small silver metal compass,stationery_compass_0005,
DL_Group_4/stationery_divider_stationery_divider_0001.JPG,stationery_divider,color:silver;material:metal;condition:used;size:small,a used small silver metal stationery divider,stationery_divider_0001,
DL_Group_4/stationery_divider_stationery_divider_0002.JPG,stationery_divider,color:silver;material:metal;condition:used;size:small,a used small silver metal stationery divider,stationery_divider_0002,
DL_Group_4/stationery_divider_stationery_divider_0003.JPG,stationery_divider,color:silver;material:metal;condition:used;size:small,a used small silver metal stationery divider,stationery_divider_0003,
DL_Group_4/stationery_divider_stationery_divider_0004.JPG,stationery_divider,color:silver;material:metal;condition:used;size:small,a used small silver metal stationery divider,stationery_divider_0004,
DL_Group_4/stationery_divider_stationery_divider_0005.JPG,stationery_divider,color:silver;material:metal;condition:used;size:small,a used small silver metal stationery divider,stationery_divider_0005,
DL_Group_4/stationery_led pencil_stationery_led_pencil_0001.JPG,stationery_led_pencil,color:blue;material:plastic;condition:used;size:small,a used small blue plastic pencil with plain pattern,stationery_led_pencil_0001,
DL_Group_4/stationery_led pencil_stationery_led_pencil_0002.JPG,stationery_led_pencil,color:blue;material:plastic;condition:used;size:small,a used small blue plastic pencil with plain pattern,stationery_led_pencil_0002,
DL_Group_4/stationery_led pencil_stationery_led_pencil_0003.JPG,stationery_led_pencil,color:blue;material:plastic;condition:used;size:small,a used small blue plastic pencil with plain pattern,stationery_led_pencil_0003,
DL_Group_4/stationery_led pencil_stationery_led_pencil_0004.JPG,stationery_led_pencil,color:blue;material:plastic;condition:used;size:small,a used small blue plastic pencil with plain pattern,stationery_led_pencil_0004,
DL_Group_4/stationery_led pencil_stationery_led_pencil_0005.JPG,stationery_led_pencil,color:blue;material:plastic;condition:used;size:small,a used small blue plastic pencil with plain pattern,stationery_led_pencil_0005,
DL_Group_4/stationery_pen_stationery_pen_0001.JPG,stationery_pen,color:black;material:plastic;condition:used;size:small,a used small black plastic pen,stationery_pen_0001,
DL_Group_4/stationery_pen_stationery_pen_0002.JPG,stationery_pen,color:black;material:plastic;condition:used;size:small,a used small black plastic pen,stationery_pen_0002,
DL_Group_4/stationery_pen_stationery_pen_0003.JPG,stationery_pen,color:black;material:plastic;condition:used;size:small,a used small black plastic pen,stationery_pen_0003,
DL_Group_4/stationery_pen_stationery_pen_0004.JPG,stationery_pen,color:black;material:plastic;condition:used;size:small,a used small black plastic pen,stationery_pen_0004,
DL_Group_4/stationery_pencil_stationery_pencil_0001.JPG,stationery_pencil,color:red;material:wooden;condition:used;size:small,a used small red wooden pencil,stationery_pencil_0001,
DL_Group_4/stationery_pencil_stationery_pencil_0002.JPG,stationery_pencil,color:red;material:wooden;condition:used;size:small,a used small red wooden pencil,stationery_pencil_0002,
DL_Group_4/stationery_pencil_stationery_pencil_0003.JPG,stationery_pencil,color:red;material:wooden;condition:used;size:small,a used small red wooden pencil,stationery_pencil_0003,
DL_Group_4/stationery_pencil_stationery_pencil_0004.JPG,stationery_pencil,color:red;material:wooden;condition:used;size:small,a used small red wooden pencil,stationery_pencil_0004,
DL_Group_4/stationery_pencil_stationery_pencil_0005.JPG,stationery_pencil,color:red;material:wooden;condition:used;size:small,a used small red wooden pencil,stationery_pencil_0005,
DL_Group_4/stationery_pin_stationery_pin_0001.JPG,stationery_pin,color:yellow;material:plastic;condition:new;size:small,a new yellow plastic stationery pin of small size,stationery_pin_0001,
DL_Group_4/stationery_pin_stationery_pin_0002.JPG,stationery_pin,color:yellow;material:plastic;condition:new;size:small,a new yellow plastic stationery pin of small size,stationery_pin_0002,
DL_Group_4/stationery_pin_stationery_pin_0003.JPG,stationery_pin,color:yellow;material:plastic;condition:new;size:small,a new yellow plastic stationery pin of small size,stationery_pin_0003,
DL_Group_4/stationery_pin_stationery_pin_0004.JPG,stationery_pin,color:yellow;material:plastic;condition:new;size:small,a new yellow plastic stationery pin of small size,stationery_pin_0004,
DL_Group_4/stationery_pin_stationery_pin_0005.JPG,stationery_pin,color:yellow;material:plastic;condition:new;size:small,a new yellow plastic stationery pin of small size,stationery_pin_0005,
DL_Group_4/stationery_protractor_stationery_protractor_0001.JPG,stationery_protractor,color:black;material:metal;condition:new;size:small,a new small black metal protractor with plain pattern,stationery_protractor_0001,
DL_Group_4/stationery_protractor_stationery_protractor_0002.JPG,stationery_protractor,color:black;material:metal;condition:new;size:small,a new small black metal protractor with plain pattern,stationery_protractor_0002,
DL_Group_4/stationery_protractor_stationery_protractor_0003.JPG,stationery_protractor,color:black;material:metal;condition:new;size:small,a new small black metal protractor with plain pattern,stationery_protractor_0003,
DL_Group_4/stationery_protractor_stationery_protractor_0004.JPG,stationery_protractor,color:black;material:metal;condition:new;size:small,a new small black metal protractor with plain pattern,stationery_protractor_0004,
DL_Group_4/stationery_protractor_stationery_protractor_0005.JPG,stationery_protractor,color:black;material:metal;condition:new;size:small,a new small black metal protractor with plain pattern,stationery_protractor_0005,
DL_Group_4/stationery_ruler_stationery_ruler_0001.JPG,stationery_ruler,color:black;material:metal;condition:new;size:small,a new small black metal ruler with plain pattern,stationery_ruler_0001,
DL_Group_4/stationery_ruler_stationery_ruler_0002.JPG,stationery_ruler,color:black;material:metal;condition:new;size:small,a new small black metal ruler with plain pattern,stationery_ruler_0002,
DL_Group_4/stationery_ruler_stationery_ruler_0003.JPG,stationery_ruler,color:black;material:metal;condition:new;size:small,a new small black metal ruler with plain pattern,stationery_ruler_0003,
DL_Group_4/stationery_ruler_stationery_ruler_0004.JPG,stationery_ruler,color:black;material:metal;condition:new;size:small,a new small black metal ruler with plain pattern,stationery_ruler_0004,
DL_Group_4/stationery_ruler_stationery_ruler_0005.JPG,stationery_ruler,color:black;material:metal;condition:new;size:small,a new small black metal ruler with plain pattern,stationery_ruler_0005,
DL_Group_4/stationery_scissors_stationery_scissors_0001.JPG,stationery_scissors,color:black;material:metal;condition:new;size:small,a new small black metal scissors,stationery_scissors_0001,
DL_Group_4/stationery_scissors_stationery_scissors_0002.JPG,stationery_scissors,color:black;material:metal;condition:new;size:small,a new small black metal scissors,stationery_scissors_0002,
DL_Group_4/stationery_scissors_stationery_scissors_0003.JPG,stationery_scissors,color:black;material:metal;condition:new;size:small,a new small black metal scissors,stationery_scissors_0003,
DL_Group_4/stationery_scissors_stationery_scissors_0004.JPG,stationery_scissors,color:black;material:metal;condition:new;size:small,a new small black metal scissors,stationery_scissors_0004,
DL_Group_4/stationery_scissors_stationery_scissors_0005.JPG,stationery_scissors,color:black;material:metal;condition:new;size:small,a new small black metal scissors,stationery_scissors_0005,
DL_Group_4/stationery_set45_stationery_set45_0001.JPG,stationery_set45,color:blue;material:plastic;condition:new;size:small,a new small blue plastic stationery set,stationery_set45_0001,
DL_Group_4/stationery_set45_stationery_set45_0002.JPG,stationery_set45,color:blue;material:plastic;condition:new;size:small,a new small blue plastic stationery set,stationery_set45_0002,
DL_Group_4/stationery_set45_stationery_set45_0003.JPG,stationery_set45,color:blue;material:plastic;condition:new;size:small,a new small blue plastic stationery set,stationery_set45_0003,
DL_Group_4/stationery_set45_stationery_set45_0004.JPG,stationery_set45,color:blue;material:plastic;condition:new;size:small,a new small blue plastic stationery set,stationery_set45_0004,
DL_Group_4/stationery_set45_stationery_set45_0005.JPG,stationery_set45,color:blue;material:plastic;condition:new;size:small,a new small blue plastic stationery set,stationery_set45_0005,
DL_Group_4/stationery_set60_stationery_set60_0001.JPG,stationery_set60,color:blue;material:plastic;condition:new;size:small,a new small blue plastic stationery set,stationery_set60_0001,
DL_Group_4/stationery_set60_stationery_set60_0002.JPG,stationery_set60,color:blue;material:plastic;condition:new;size:small,a new small blue plastic stationery set,stationery_set60_0002,
DL_Group_4/stationery_set60_stationery_set60_0003.JPG,stationery_set60,color:blue;material:plastic;condition:new;size:small,a new small blue plastic stationery set,stationery_set60_0003,
DL_Group_4/stationery_set60_stationery_set60_0004.JPG,stationery_set60,color:blue;material:plastic;condition:new;size:small,a new small blue plastic stationery set,stationery_set60_0004,
DL_Group_4/stationery_set60_stationery_set60_0005.JPG,stationery_set60,color:blue;material:plastic;condition:new;size:small,a new small blue plastic stationery set,stationery_set60_0005,
DL_Group_4/stationery_tape_stationery_tape_0001.JPG,stationery_tape,color:white;material:plastic;condition:new;size:small,a new white plastic tape with small size,stationery_tape_0001,
DL_Group_4/stationery_tape_stationery_tape_0002.JPG,stationery_tape,color:white;material:plastic;condition:new;size:small,a new white plastic tape with small size,stationery_tape_0002,
DL_Group_4/stationery_tape_stationery_tape_0003.JPG,stationery_tape,color:white;material:plastic;condition:new;size:small,a new white plastic tape with small size,stationery_tape_0003,
DL_Group_4/stationery_tape_stationery_tape_0004.JPG,stationery_tape,color:white;material:plastic;condition:new;size:small,a new white plastic tape with small size,stationery_tape_0004,
DL_Group_4/stationery_tape_stationery_tape_0005.JPG,stationery_tape,color:white;material:plastic;condition:new;size:small,a new white plastic tape with small size,stationery_tape_0005,
DL_Group_4/tableware_bowl_tableware_bowl_0001.jpg,tableware_bowl,color:silver;material:metal;condition:used;size:small,a used small silver metal bowl,tableware_bowl_0001,
DL_Group_4/tableware_bowl_tableware_bowl_0002.jpg,tableware_bowl,color:silver;material:metal;condition:used;size:small,a used small silver metal bowl,tableware_bowl_0002,
DL_Group_4/tableware_bowl_tableware_bowl_0003.jpg,tableware_bowl,color:silver;material:metal;condition:used;size:small,a used small silver metal bowl,tableware_bowl_0003,
DL_Group_4/tableware_bowl_tableware_bowl_0004.jpg,tableware_bowl,color:silver;material:metal;condition:used;size:small,a used small silver metal bowl,tableware_bowl_0004,
DL_Group_4/tableware_bowl_tableware_bowl_0005.jpg,tableware_bowl,color:silver;material:metal;condition:used;size:small,a used small silver metal bowl,tableware_bowl_0005,
DL_Group_4/tableware_Chopstick_tableware_chopstick_0001.jpg,tableware_chopstick,color:black;material:plastic;condition:used;size:small,a used small black plastic chopstick,tableware_chopstick_0001,
DL_Group_4/tableware_Chopstick_tableware_chopstick_0002.jpg,tableware_chopstick,color:black;material:plastic;condition:used;size:small,a used small black plastic chopstick,tableware_chopstick_0002,
DL_Group_4/tableware_Chopstick_tableware_chopstick_0003.jpg,tableware_chopstick,color:black;material:plastic;condition:used;size:small,a used small black plastic chopstick,tableware_chopstick_0003,
DL_Group_4/tableware_Chopstick_tableware_chopstick_0004.jpg,tableware_chopstick,color:black;material:plastic;condition:used;size:small,a used small black plastic chopstick,tableware_chopstick_0004,
DL_Group_4/tableware_Chopstick_tableware_chopstick_0005.jpg,tableware_chopstick,color:black;material:plastic;condition:used;size:small,a used small black plastic chopstick,tableware_chopstick_0005,
DL_Group_4/tableware_cup_tableware_cup_0001.jpg,tableware_cup,color:white;material:ceramic;condition:new;size:small,a new white ceramic small cup,tableware_cup_0001,
DL_Group_4/tableware_cup_tableware_cup_0002.jpg,tableware_cup,color:white;material:ceramic;condition:new;size:small,a new white ceramic small cup,tableware_cup_0002,
DL_Group_4/tableware_cup_tableware_cup_0003.jpg,tableware_cup,color:white;material:ceramic;condition:new;size:small,a new white ceramic small cup,tableware_cup_0003,
DL_Group_4/tableware_cup_tableware_cup_0004.jpg,tableware_cup,color:white;material:ceramic;condition:new;size:small,a new white ceramic small cup,tableware_cup_0004,
DL_Group_4/tableware_cup_tableware_cup_0005.jpg,tableware_cup,color:white;material:ceramic;condition:new;size:small,a new white ceramic small cup,tableware_cup_0005,
DL_Group_4/tableware_fork_tableware_fork_0001.jpg,tableware_fork,color:silver;material:metal;condition:used;size:small,a used small silver metal fork,tableware_fork_0001,
DL_Group_4/tableware_fork_tableware_fork_0002.jpg,tableware_fork,color:silver;material:metal;condition:used;size:small,a used small silver metal fork,tableware_fork_0002,
DL_Group_4/tableware_fork_tableware_fork_0003.jpg,tableware_fork,color:silver;material:metal;condition:used;size:small,a used small silver metal fork,tableware_fork_0003,
DL_Group_4/tableware_fork_tableware_fork_0004.jpg,tableware_fork,color:silver;material:metal;condition:used;size:small,a used small silver metal fork,tableware_fork_0004,
DL_Group_4/tableware_fork_tableware_fork_0005.jpg,tableware_fork,color:silver;material:metal;condition:used;size:small,a used small silver metal fork,tableware_fork_0005,
DL_Group_4/tableware_glass_tableware_glass_0001.jpg,tableware_glass,color:silver;material:metal;condition:used;size:small,a used small silver metal glass plate,tableware_glass_0001,
DL_Group_4/tableware_glass_tableware_glass_0002.jpg,tableware_glass,color:silver;material:metal;condition:used;size:small,a used small silver metal glass plate,tableware_glass_0002,
DL_Group_4/tableware_glass_tableware_glass_0003.jpg,tableware_glass,color:silver;material:metal;condition:used;size:small,a used small silver metal glass plate,tableware_glass_0003,
DL_Group_4/tableware_glass_tableware_glass_0004.jpg,tableware_glass,color:silver;material:metal;condition:used;size:small,a used small silver metal glass plate,tableware_glass_0004,
DL_Group_4/tableware_glass_tableware_glass_0005.jpg,tableware_glass,color:silver;material:metal;condition:used;size:small,a used small silver metal glass plate,tableware_glass_0005,
DL_Group_4/tableware_Kettle_tableware_kettle_0001.jpg,tableware_kettle,color:silver;material:metal;condition:new;size:medium,a new silver colored metal kettle of medium size,tableware_kettle_0001,
DL_Group_4/tableware_Kettle_tableware_kettle_0002.jpg,tableware_kettle,color:silver;material:metal;condition:new;size:medium,a new silver colored metal kettle of medium size,tableware_kettle_0002,
DL_Group_4/tableware_Kettle_tableware_kettle_0003.jpg,tableware_kettle,color:silver;material:metal;condition:new;size:medium,a new silver colored metal kettle of medium size,tableware_kettle_0003,
DL_Group_4/tableware_Kettle_tableware_kettle_0004.jpg,tableware_kettle,color:silver;material:metal;condition:new;size:medium,a new silver colored metal kettle of medium size,tableware_kettle_0004,
DL_Group_4/tableware_Kettle_tableware_kettle_0005.jpg,tableware_kettle,color:silver;material:metal;condition:new;size:medium,a new silver colored metal kettle of medium size,tableware_kettle_0005,
DL_Group_4/tableware_mug_tableware_mug_0001.jpg,tableware_mug,color:blue;material:ceramic;condition:used;size:small,a used small blue ceramic mug,tableware_mug_0001,
DL_Group_4/tableware_mug_tableware_mug_0002.jpg,tableware_mug,color:blue;material:ceramic;condition:used;size:small,a used small blue ceramic mug,tableware_mug_0002,
DL_Group_4/tableware_mug_tableware_mug_0003.jpg,tableware_mug,color:blue;material:ceramic;condition:used;size:small,a used small blue ceramic mug,tableware_mug_0003,
DL_Group_4/tableware_mug_tableware_mug_0004.jpg,tableware_mug,color:blue;material:ceramic;condition:used;size:small,a used small blue ceramic mug,tableware_mug_0004,
DL_Group_4/tableware_mug_tableware_mug_0005.jpg,tableware_mug,color:blue;material:ceramic;condition:used;size:small,a used small blue ceramic mug,tableware_mug_0005,
DL_Group_4/tableware_Plate_tableware_plate_0001.jpg,tableware_plate,color:silver;material:metal;condition:used;size:medium,a used medium silver metal plate,tableware_plate_0001,
DL_Group_4/tableware_Plate_tableware_plate_0002.jpg,tableware_plate,color:silver;material:metal;condition:used;size:medium,a used medium silver metal plate,tableware_plate_0002,
DL_Group_4/tableware_Plate_tableware_plate_0003.jpg,tableware_plate,color:silver;material:metal;condition:used;size:medium,a used medium silver metal plate,tableware_plate_0003,
DL_Group_4/tableware_Plate_tableware_plate_0004.jpg,tableware_plate,color:silver;material:metal;condition:used;size:medium,a used medium silver metal plate,tableware_plate_0004,
DL_Group_4/tableware_Plate_tableware_plate_0005.jpg,tableware_plate,color:silver;material:metal;condition:used;size:medium,a used medium silver metal plate,tableware_plate_0005,
DL_Group_4/tableware_rice_serving_spoon_tableware_rice_serving_spoon_0001.jpg,tableware_rice_serving_spoon,color:silver;material:metal;condition:used;size:small,a used small silver metal rice serving spoon,tableware_rice_serving_spoon_0001,
DL_Group_4/tableware_rice_serving_spoon_tableware_rice_serving_spoon_0002.jpg,tableware_rice_serving_spoon,color:silver;material:metal;condition:used;size:small,a used small silver metal rice serving spoon,tableware_rice_serving_spoon_0002,
DL_Group_4/tableware_rice_serving_spoon_tableware_rice_serving_spoon_0003.jpg,tableware_rice_serving_spoon,color:silver;material:metal;condition:used;size:small,a used small silver metal rice serving spoon,tableware_rice_serving_spoon_0003,
DL_Group_4/tableware_rice_serving_spoon_tableware_rice_serving_spoon_0004.jpg,tableware_rice_serving_spoon,color:silver;material:metal;condition:used;size:small,a used small silver metal rice serving spoon,tableware_rice_serving_spoon_0004,
DL_Group_4/tableware_rice_serving_spoon_tableware_rice_serving_spoon_0005.jpg,tableware_rice_serving_spoon,color:silver;material:metal;condition:used;size:small,a used small silver metal rice serving spoon,tableware_rice_serving_spoon_0005,
DL_Group_4/tableware_serving_spoon_tableware_serving_spoon_0001.jpg,tableware_serving_spoon,color:silver;material:metal;condition:used;size:small,a used small silver metal serving spoon,tableware_serving_spoon_0001,
DL_Group_4/tableware_serving_spoon_tableware_serving_spoon_0002.jpg,tableware_serving_spoon,color:silver;material:metal;condition:used;size:small,a used small silver metal serving spoon,tableware_serving_spoon_0002,
DL_Group_4/tableware_serving_spoon_tableware_serving_spoon_0003.jpg,tableware_serving_spoon,color:silver;material:metal;condition:used;size:small,a used small silver metal serving spoon,tableware_serving_spoon_0003,
DL_Group_4/tableware_serving_spoon_tableware_serving_spoon_0004.jpg,tableware_serving_spoon,color:silver;material:metal;condition:used;size:small,a used small silver metal serving spoon,tableware_serving_spoon_0004,
DL_Group_4/tableware_serving_spoon_tableware_serving_spoon_0005.jpg,tableware_serving_spoon,color:silver;material:metal;condition:used;size:small,a used small silver metal serving spoon,tableware_serving_spoon_0005,
DL_Group_4/tableware_table spoon_tableware_table_spoon_0001.jpg,tableware_table_spoon,color:silver;material:metal;condition:used;size:small,a used small silver metal table spoon,tableware_table_spoon_0001,
DL_Group_4/tableware_table spoon_tableware_table_spoon_0002.jpg,tableware_table_spoon,color:silver;material:metal;condition:used;size:small,a used small silver metal table spoon,tableware_table_spoon_0002,
DL_Group_4/tableware_table spoon_tableware_table_spoon_0003.jpg,tableware_table_spoon,color:silver;material:metal;condition:used;size:small,a used small silver metal table spoon,tableware_table_spoon_0003,
DL_Group_4/tableware_table spoon_tableware_table_spoon_0004.jpg,tableware_table_spoon,color:silver;material:metal;condition:used;size:small,a used small silver metal table spoon,tableware_table_spoon_0004,
DL_Group_4/tableware_table spoon_tableware_table_spoon_0005.jpg,tableware_table_spoon,color:silver;material:metal;condition:used;size:small,a used small silver metal table spoon,tableware_table_spoon_0005,
DL_Group_4/tableware_Tea_spoon_tableware_tea_spoon_0001.jpg,tableware_tea_spoon,color:silver;material:metal;condition:used;size:small,a used small silver metal tea spoon,tableware_tea_spoon_0001,
DL_Group_4/tableware_Tea_spoon_tableware_tea_spoon_0002.jpg,tableware_tea_spoon,color:silver;material:metal;condition:used;size:small,a used small silver metal tea spoon,tableware_tea_spoon_0002,
DL_Group_4/tableware_Tea_spoon_tableware_tea_spoon_0003.jpg,tableware_tea_spoon,color:silver;material:metal;condition:used;size:small,a used small silver metal tea spoon,tableware_tea_spoon_0003,
DL_Group_4/tableware_Tea_spoon_tableware_tea_spoon_0004.jpg,tableware_tea_spoon,color:silver;material:metal;condition:used;size:small,a used small silver metal tea spoon,tableware_tea_spoon_0004,
DL_Group_4/tableware_Tea_spoon_tableware_tea_spoon_0005.jpg,tableware_tea_spoon,color:silver;material:metal;condition:used;size:small,a used small silver metal tea spoon,tableware_tea_spoon_0005,
DL_Group_4/tableware_Thali_tableware_thali_0001.jpg,tableware_thali,color:silver;material:metal;condition:used;size:medium,a used medium silver metal thali,tableware_thali_0001,
DL_Group_4/tableware_Thali_tableware_thali_0002.jpg,tableware_thali,color:silver;material:metal;condition:used;size:medium,a used medium silver metal thali,tableware_thali_0002,
DL_Group_4/tableware_Thali_tableware_thali_0003.jpg,tableware_thali,color:silver;material:metal;condition:used;size:medium,a used medium silver metal thali,tableware_thali_0003,
DL_Group_4/tableware_Thali_tableware_thali_0004.jpg,tableware_thali,color:silver;material:metal;condition:used;size:medium,a used medium silver metal thali,tableware_thali_0004,
DL_Group_4/tableware_Thali_tableware_thali_0005.jpg,tableware_thali,color:silver;material:metal;condition:used;size:medium,a used medium silver metal thali,tableware_thali_0005,
DL_Group_4/tableware_water_bottle_tableware_water_bottle_0001.jpg,tableware_water_bottle,color:silver;material:metal;condition:used;size:large,a used large silver metal water bottle,tableware_water_bottle_0001,
DL_Group_4/tableware_water_bottle_tableware_water_bottle_0002.jpg,tableware_water_bottle,color:silver;material:metal;condition:used;size:large,a used large silver metal water bottle,tableware_water_bottle_0002,
DL_Group_4/tableware_water_bottle_tableware_water_bottle_0003.jpg,tableware_water_bottle,color:silver;material:metal;condition:used;size:large,a used large silver metal water bottle,tableware_water_bottle_0003,
DL_Group_4/tableware_water_bottle_tableware_water_bottle_0004.jpg,tableware_water_bottle,color:silver;material:metal;condition:used;size:large,a used large silver metal water bottle,tableware_water_bottle_0004,
DL_Group_4/tableware_water_bottle_tableware_water_bottle_0005.jpg,tableware_water_bottle,color:silver;material:metal;condition:used;size:large,a used large silver metal water bottle,tableware_water_bottle_0005,
DL_Group_4/Travel_Accessory_bag_travel_accessory_bag_0001.jpg,travel_accessory_bag,color:black;material:plastic;condition:used;size:small,a used small black plastic travel bag,travel_accessory_bag_0001,
DL_Group_4/Travel_Accessory_bag_travel_accessory_bag_0002.jpg,travel_accessory_bag,color:black;material:plastic;condition:used;size:small,a used small black plastic travel bag,travel_accessory_bag_0002,
DL_Group_4/Travel_Accessory_bag_travel_accessory_bag_0003.jpg,travel_accessory_bag,color:black;material:plastic;condition:used;size:small,a used small black plastic travel bag,travel_accessory_bag_0003,
DL_Group_4/Travel_Accessory_bag_travel_accessory_bag_0004.jpg,travel_accessory_bag,color:black;material:plastic;condition:used;size:small,a used small black plastic travel bag,travel_accessory_bag_0004,
DL_Group_4/Travel_Accessory_bag_travel_accessory_bag_0005.jpg,travel_accessory_bag,color:black;material:plastic;condition:used;size:small,a used small black plastic travel bag,travel_accessory_bag_0005,
DL_Group_4/Travel_Black_Backpack_travel_black_backpack_0001.jpg,travel_black_backpack,color:black;material:leather;condition:used;size:medium,a used medium black leather travel backpack,travel_black_backpack_0001,
DL_Group_4/Travel_Black_Backpack_travel_black_backpack_0002.jpg,travel_black_backpack,color:black;material:leather;condition:used;size:medium,a used medium black leather travel backpack,travel_black_backpack_0002,
DL_Group_4/Travel_Black_Backpack_travel_black_backpack_0003.jpg,travel_black_backpack,color:black;material:leather;condition:used;size:medium,a used medium black leather travel backpack,travel_black_backpack_0003,
DL_Group_4/Travel_Black_Backpack_travel_black_backpack_0004.jpg,travel_black_backpack,color:black;material:leather;condition:used;size:medium,a used medium black leather travel backpack,travel_black_backpack_0004,
DL_Group_4/Travel_Black_Backpack_travel_black_backpack_0005.jpg,travel_black_backpack,color:black;material:leather;condition:used;size:medium,a used medium black leather travel backpack,travel_black_backpack_0005,
DL_Group_4/Travel_Blue_Backpack_travel_blue_backpack_0001.jpg,travel_blue_backpack,color:blue;material:leather;condition:used;size:medium,a used medium blue leather travel backpack,travel_blue_backpack_0001,
DL_Group_4/Travel_Blue_Backpack_travel_blue_backpack_0002.jpg,travel_blue_backpack,color:blue;material:leather;condition:used;size:medium,a used medium blue leather travel backpack,travel_blue_backpack_0002,
DL_Group_4/Travel_Blue_Backpack_travel_blue_backpack_0003.jpg,travel_blue_backpack,color:blue;material:leather;condition:used;size:medium,a used medium blue leather travel backpack,travel_blue_backpack_0003,
DL_Group_4/Travel_Blue_Backpack_travel_blue_backpack_0004.jpg,travel_blue_backpack,color:blue;material:leather;condition:used;size:medium,a used medium blue leather travel backpack,travel_blue_backpack_0004,
DL_Group_4/Travel_Blue_Backpack_travel_blue_backpack_0005.jpg,travel_blue_backpack,color:blue;material:leather;condition:used;size:medium,a used medium blue leather travel backpack,travel_blue_backpack_0005,
DL_Group_4/Travel_Cabin_bag_travel_cabin_bag_0001.jpg,travel_cabin_bag,color:brown;material:synthetic;condition:used;size:medium,a used medium brown synthetic travel bag,travel_cabin_bag_0001,
DL_Group_4/Travel_Cabin_bag_travel_cabin_bag_0002.jpg,travel_cabin_bag,color:brown;material:synthetic;condition:used;size:medium,a used medium brown synthetic travel bag,travel_cabin_bag_0002,
DL_Group_4/Travel_Cabin_bag_travel_cabin_bag_0003.jpg,travel_cabin_bag,color:brown;material:synthetic;condition:used;size:medium,a used medium brown synthetic travel bag,travel_cabin_bag_0003,
DL_Group_4/Travel_Cabin_bag_travel_cabin_bag_0004.jpg,travel_cabin_bag,color:brown;material:synthetic;condition:used;size:medium,a used medium brown synthetic travel bag,travel_cabin_bag_0004,
DL_Group_4/Travel_Cabin_bag_travel_cabin_bag_0005.jpg,travel_cabin_bag,color:brown;material:synthetic;condition:used;size:medium,a used medium brown synthetic travel bag,travel_cabin_bag_0005,
DL_Group_4/Travel_Glasses_Case_travel_glasses_case_0001.jpg,travel_glasses_case,color:blue;material:plastic;condition:used;size:small,a used small blue plastic travel glasses case,travel_glasses_case_0001,
DL_Group_4/Travel_Glasses_Case_travel_glasses_case_0002.jpg,travel_glasses_case,color:blue;material:plastic;condition:used;size:small,a used small blue plastic travel glasses case,travel_glasses_case_0002,
DL_Group_4/Travel_Glasses_Case_travel_glasses_case_0003.jpg,travel_glasses_case,color:blue;material:plastic;condition:used;size:small,a used small blue plastic travel glasses case,travel_glasses_case_0003,
DL_Group_4/Travel_Glasses_Case_travel_glasses_case_0004.jpg,travel_glasses_case,color:blue;material:plastic;condition:used;size:small,a used small blue plastic travel glasses case,travel_glasses_case_0004,
DL_Group_4/Travel_Glasses_Case_travel_glasses_case_0005.jpg,travel_glasses_case,color:blue;material:plastic;condition:used;size:small,a used small blue plastic travel glasses case,travel_glasses_case_0005,
DL_Group_4/Travel_Handbag_travel_handbag_0001.jpg,travel_handbag,color:brown;material:synthetic;condition:used;size:medium,a used medium brown synthetic travel handbag,travel_handbag_0001,
DL_Group_4/Travel_Handbag_travel_handbag_0002.jpg,travel_handbag,color:brown;material:synthetic;condition:used;size:medium,a used medium brown synthetic travel handbag,travel_handbag_0002,
